node_num,16
node_list,cn[22179-22180,25152-25165]
proc_num,64
iteration,10
atom,1000
mode,default
ucx_rndv_thresh,Default
ucx_bcopy_thresh,Default
ucx_zcopy_thresh,Default
5,89,0.14581874,107,0.02245054,0,0.00000000,3,0.00124766,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00537661,12,0.00231989,276,0.00385441,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00093490,0,0.00000000,0,0.00000000,276,0.00589253,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18789529
62,89,0.15045309,107,0.02100392,0,0.00000000,3,0.00199508,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00598315,12,0.00277786,276,0.00358455,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00092160,0,0.00000000,0,0.00000000,276,0.00614789,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19286714
51,89,0.14192254,107,0.02280465,0,0.00000000,3,0.00006410,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00591437,12,0.00210740,276,0.00342763,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00021470,0,0.00000000,0,0.00000000,276,0.00693547,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18339086
34,89,0.14825490,107,0.02253996,0,0.00000000,3,0.00081484,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00428109,12,0.00169515,276,0.00408397,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00109676,0,0.00000000,0,0.00000000,276,0.00694942,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18971611
56,89,0.14952094,107,0.02194618,0,0.00000000,3,0.00203588,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00527111,12,0.00240893,276,0.00433473,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00103836,0,0.00000000,0,0.00000000,276,0.00622051,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19277665
17,89,0.14618678,107,0.02455445,0,0.00000000,3,0.00006154,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00518156,12,0.00185859,276,0.00347398,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00022688,0,0.00000000,0,0.00000000,276,0.00749182,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18903560
25,89,0.14701868,107,0.02366071,0,0.00000000,3,0.00044588,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00396770,12,0.00198336,276,0.00383826,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00020704,0,0.00000000,0,0.00000000,276,0.00729371,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18841536
43,89,0.14935903,107,0.02392207,0,0.00000000,3,0.00109740,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00475722,12,0.00201179,276,0.00381788,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00096012,0,0.00000000,0,0.00000000,276,0.00574030,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19166581
9,89,0.14482636,107,0.02212623,0,0.00000000,3,0.00006270,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00569756,12,0.00264497,276,0.00484242,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00117574,0,0.00000000,0,0.00000000,276,0.00460278,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18597875
2,89,0.14500343,107,0.02243301,0,0.00000000,3,0.00010914,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00471747,12,0.00317423,276,0.00363775,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00022458,0,0.00000000,0,0.00000000,276,0.00638512,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18568472
31,89,0.15160031,107,0.02186405,0,0.00000000,3,0.00075674,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00279869,12,0.00208693,276,0.00376807,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00087614,0,0.00000000,0,0.00000000,276,0.00535151,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18910244
14,89,0.14999145,107,0.02245821,0,0.00000000,3,0.00092280,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00568819,12,0.00267851,276,0.00482881,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00114524,0,0.00000000,0,0.00000000,276,0.00533113,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19304435
47,89,0.14874254,107,0.02326295,0,0.00000000,3,0.00084342,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00595745,12,0.00183159,276,0.00394354,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00105576,0,0.00000000,0,0.00000000,276,0.00578916,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19142642
52,89,0.14997248,107,0.02177832,0,0.00000000,3,0.00192784,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00491273,12,0.00217548,276,0.00449037,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00087258,0,0.00000000,0,0.00000000,276,0.00556161,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19169142
21,89,0.14727084,107,0.02344404,0,0.00000000,3,0.00005216,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00528623,12,0.00268512,276,0.00404179,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00024850,0,0.00000000,0,0.00000000,276,0.00568633,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18871501
38,89,0.14887882,107,0.02417162,0,0.00000000,3,0.00007956,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00500336,12,0.00205599,276,0.00361068,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00019030,0,0.00000000,0,0.00000000,276,0.00692959,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19091991
4,89,0.14466592,107,0.02228916,0,0.00000000,3,0.00129846,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00560239,12,0.00228341,276,0.00421020,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00098882,0,0.00000000,0,0.00000000,276,0.00586423,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18720259
61,89,0.15070037,107,0.02113522,0,0.00000000,3,0.00195432,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00577755,12,0.00278290,276,0.00370089,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00088018,0,0.00000000,0,0.00000000,276,0.00606477,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19299620
50,89,0.14554865,107,0.01731690,0,0.00000000,3,0.00009220,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00603621,12,0.00210872,276,0.00363935,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00027490,0,0.00000000,0,0.00000000,276,0.00743887,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18245580
33,89,0.14746804,107,0.02313193,0,0.00000000,3,0.00080922,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00418536,12,0.00193513,276,0.00421026,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00109696,0,0.00000000,0,0.00000000,276,0.00642788,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18926477
59,89,0.14940626,107,0.02324038,0,0.00000000,3,0.00043632,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00500245,12,0.00235363,276,0.00353163,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00099274,0,0.00000000,0,0.00000000,276,0.00593071,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19089412
19,89,0.14731481,107,0.02379693,0,0.00000000,3,0.00006668,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00490712,12,0.00181831,276,0.00429108,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00022038,0,0.00000000,0,0.00000000,276,0.00675535,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18917066
27,89,0.14899240,107,0.02275429,0,0.00000000,3,0.00041608,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00418543,12,0.00201398,276,0.00362706,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00022424,0,0.00000000,0,0.00000000,276,0.00727073,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18948422
42,89,0.14908592,107,0.02213248,0,0.00000000,3,0.00114646,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00487620,12,0.00204575,276,0.00397322,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00101080,0,0.00000000,0,0.00000000,276,0.00572620,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18999703
11,89,0.14590662,107,0.02420791,0,0.00000000,3,0.00006640,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00569162,12,0.00260773,276,0.00348797,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00114644,0,0.00000000,0,0.00000000,276,0.00466660,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18778130
1,89,0.14509855,107,0.02360926,0,0.00000000,3,0.00007578,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00456785,12,0.00332459,276,0.00397129,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00023292,0,0.00000000,0,0.00000000,276,0.00653073,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18741096
30,89,0.15004286,107,0.02281473,0,0.00000000,3,0.00078070,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00339328,12,0.00210473,276,0.00423926,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00090658,0,0.00000000,0,0.00000000,276,0.00603317,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19031530
12,89,0.14967721,107,0.02176881,0,0.00000000,3,0.00087914,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00553691,12,0.00268101,276,0.00473529,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00119412,0,0.00000000,0,0.00000000,276,0.00543629,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19190878
45,89,0.14872456,107,0.02195674,0,0.00000000,3,0.00084650,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00596603,12,0.00185479,276,0.00349021,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00105742,0,0.00000000,0,0.00000000,276,0.00569976,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18959602
55,89,0.15177003,107,0.02168112,0,0.00000000,3,0.00187434,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00456561,12,0.00215820,276,0.00419099,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00083416,0,0.00000000,0,0.00000000,276,0.00556271,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19263717
23,89,0.14953468,107,0.02157171,0,0.00000000,3,0.00003034,0,0.00000000,0,0.00000000,0,0.00000000,5,0.00590023,12,0.00271716,276,0.00416162,0,0.00000000,0,0.00000000,0,0.00000000,276,0.00023204,0,0.00000000,0,0.00000000,276,0.00555459,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.18970239
