11,29,0.05650576,5,0.00497330,0,0.00000000,36,0.00034566,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01385647,714,0.00966319,714,0.15281550,0,0.00000000,1428,0.00160923,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.23976912
9,29,0.05786613,5,0.00490970,0,0.00000000,36,0.00031220,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01413662,714,0.00951987,714,0.12019829,0,0.00000000,1428,0.00234487,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.20928768
10,29,0.05649776,5,0.00513738,0,0.00000000,36,0.00118346,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01342704,714,0.00954082,714,0.13147256,0,0.00000000,1428,0.00192669,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.21918571
8,29,0.05853321,5,0.00251957,0,0.00000000,36,0.03684863,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01486244,714,0.01237987,714,0.04679805,0,0.00000000,1428,0.00117940,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.17312118
13,29,0.05523771,5,0.00148810,0,0.00000000,36,0.00046790,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01430651,714,0.01058580,714,0.14552126,0,0.00000000,1428,0.00152684,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.22913413
2,29,0.05709303,5,0.00042016,0,0.00000000,36,0.00067484,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01617739,714,0.01369002,714,0.03583734,0,0.00000000,1428,0.00078888,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.12468167
6,29,0.05534858,5,0.00101970,0,0.00000000,36,0.00048586,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01391677,714,0.01079099,714,0.12312632,0,0.00000000,1428,0.00198682,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.20667504
15,29,0.05478519,5,0.00128702,0,0.00000000,36,0.00039876,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01714021,714,0.01269105,714,0.15403223,0,0.00000000,1428,0.00075279,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.24108724
3,29,0.05901504,5,0.00075844,0,0.00000000,36,0.00047246,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01534663,714,0.00962833,714,0.07685318,0,0.00000000,1428,0.00250132,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.16457541
4,29,0.05393774,5,0.00090772,0,0.00000000,36,0.00094284,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01477383,714,0.01225388,714,0.08770560,0,0.00000000,1428,0.00136736,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.17188898
14,29,0.05446507,5,0.00109142,0,0.00000000,36,0.00057470,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01397117,714,0.00953140,714,0.13407905,0,0.00000000,1428,0.00193956,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.21565238
1,29,0.05720137,5,0.00065506,0,0.00000000,36,0.00039264,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01548256,714,0.01066126,714,0.05406709,0,0.00000000,1428,0.00219548,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.14065546
7,29,0.05632769,5,0.00155804,0,0.00000000,36,0.00044506,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01361649,714,0.00786214,714,0.16612807,0,0.00000000,1428,0.00275357,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.24869106
12,29,0.05654899,5,0.00130434,0,0.00000000,36,0.00162033,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01412143,714,0.00988832,714,0.11181651,0,0.00000000,1428,0.00228463,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.19758453
0,29,0.03059958,5,0.00030964,0,0.00000000,36,0.00071138,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01599624,714,0.01369868,714,0.01210878,0,0.00000000,1428,0.00100004,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.07442434
5,29,0.05587522,5,0.00115734,0,0.00000000,36,0.00045768,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,714,0.01440816,714,0.00924913,714,0.12164627,0,0.00000000,1428,0.00258971,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0.20538352
